Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-08-24,Sale,4.1,14.5,0.0,0.7152757743357885,4.1734571325568695,S,30.0,NW,NNE,9.0,7.0,86.0,86.0,1026.7,1025.8,4.0,7.0,10.0,12.0,No,Yes
2014-08-25,Sale,8.2,15.7,13.2,2.0617421489145284,7.310936538410583,SE,28.0,WNW,SSE,6.0,20.0,92.0,65.0,1027.8,1027.1,7.0,1.0,10.6,14.7,Yes,No
2014-08-26,Sale,8.0,16.8,0.2,1.2636495131294154,7.5314587841281035,E,35.0,NNW,E,7.0,26.0,99.0,67.0,1030.1,1027.2,7.0,1.0,11.0,16.2,No,No
2014-08-27,Sale,4.5,17.0,0.2,1.5421622790333256,8.213230531032309,E,30.0,ENE,E,9.0,22.0,100.0,56.0,1029.8,1027.7,8.0,0.0,7.2,16.6,No,No
2014-08-28,Sale,2.4,16.6,0.2,0.7079519583216305,8.163702139707357,E,26.0,NW,E,7.0,13.0,97.0,60.0,1030.7,1027.4,5.0,1.0,6.4,16.4,No,No
2014-08-29,Sale,4.4,16.1,0.2,0.6813397496440241,8.211025635323692,ESE,28.0,W,E,11.0,19.0,99.0,78.0,1029.9,1027.6,4.0,1.0,6.8,16.0,No,No
2014-08-31,Sale,2.5,19.8,0.2,1.3313446086642529,7.116871704533243,E,24.0,WNW,ESE,9.0,17.0,95.0,52.0,1020.3,1015.1,8.0,2.0,7.2,19.4,No,No
2014-09-01,Sale,7.1,20.1,0.0,4.7029874590187974,5.10506720371694,WSW,48.0,NNE,WSW,7.0,26.0,55.0,52.0,1009.5,1006.8,7.0,7.0,15.4,15.7,No,Yes
2014-09-02,Sale,8.2,13.0,3.4,2.3993357484047175,6.758887217567476,S,37.0,W,S,20.0,17.0,88.0,65.0,1015.6,1017.8,4.0,4.0,9.5,12.2,Yes,Yes
2014-09-03,Sale,4.1,15.4,2.2,1.9918744768518364,6.97271833773849,W,31.0,W,SW,17.0,9.0,77.0,46.0,1022.7,1019.4,5.0,3.0,9.6,14.7,Yes,No
2014-09-04,Sale,1.2,15.3,0.0,1.1507572608596996,8.186360014095527,ENE,24.0,WNW,ESE,17.0,13.0,80.0,60.0,1021.6,1019.9,3.0,3.0,8.1,15.0,No,No
2014-09-05,Sale,1.8,16.0,0.0,1.1928793880098145,10.317637330512678,E,26.0,WNW,E,9.0,17.0,85.0,61.0,1027.1,1025.7,1.0,1.0,8.1,15.3,No,No
2014-09-06,Sale,2.0,16.6,0.2,0.9136634081005979,10.485819201689443,E,26.0,WSW,E,9.0,17.0,97.0,54.0,1031.5,1028.9,2.0,0.0,6.2,16.2,No,No
2014-09-07,Sale,1.8,19.4,0.2,1.328299071866284,11.207913185403738,E,30.0,NW,E,7.0,15.0,92.0,46.0,1031.1,1026.8,1.0,0.0,8.6,18.8,No,No
2014-09-08,Sale,0.9,21.8,0.2,1.2098162001854442,9.735213820214623,NE,26.0,WNW,E,7.0,15.0,82.0,39.0,1024.2,1016.7,1.0,3.0,10.3,21.7,No,No
2014-09-09,Sale,10.3,21.4,0.0,5.1355950693724575,7.111215943823597,S,48.0,NW,WNW,28.0,30.0,54.0,47.0,1006.5,1003.3,7.0,4.0,17.9,21.2,No,Yes
2014-09-10,Sale,8.9,17.2,17.8,4.140193535727041,10.826401467756437,W,61.0,WSW,WSW,28.0,31.0,74.0,50.0,1009.3,1009.1,0.0,1.0,13.8,16.7,Yes,No
2014-09-11,Sale,10.0,15.7,0.2,4.259828954731291,4.2084565957745195,W,65.0,W,WSW,26.0,31.0,89.0,69.0,1013.7,1016.9,8.0,7.0,11.3,11.8,No,Yes
2014-09-12,Sale,2.9,15.6,1.2,1.7259127109279753,7.434416164218186,WNW,28.0,W,SW,19.0,13.0,75.0,56.0,1026.9,1025.6,1.0,6.0,10.7,14.0,Yes,No
2014-09-13,Sale,1.6,17.3,0.0,0.9932228899984743,7.781588306830723,E,24.0,WNW,W,11.0,7.0,79.0,56.0,1026.9,1022.2,3.0,3.0,9.6,16.7,No,No
2014-09-14,Sale,5.5,18.8,0.0,2.448754678676541,7.746009417816253,W,41.0,WNW,ESE,13.0,9.0,79.0,58.0,1021.7,1018.3,3.0,3.0,12.3,17.3,No,No
2014-09-15,Sale,4.0,15.1,0.0,-0.1580512729960546,2.582732271258047,E,41.0,ENE,ESE,4.0,26.0,90.0,76.0,1018.1,1013.9,8.0,8.0,10.4,14.8,No,Yes
2014-09-17,Sale,7.2,15.2,1.4,3.945576165464839,7.897978294283197,WSW,80.0,W,W,26.0,46.0,72.0,62.0,1011.7,1010.9,4.0,3.0,12.4,13.1,Yes,No
2014-09-18,Sale,6.0,13.9,0.8,2.8676732234906765,7.377708282437929,WSW,48.0,W,W,26.0,17.0,71.0,63.0,1020.8,1020.6,2.0,4.0,10.7,12.5,No,Yes
2014-09-19,Sale,5.2,15.5,2.0,2.487850834550895,8.585255030664769,W,52.0,W,W,33.0,28.0,74.0,59.0,1023.7,1021.5,2.0,3.0,11.5,15.2,Yes,No
2014-09-20,Sale,5.8,16.3,0.0,1.93296857821921,6.03111035623491,W,31.0,W,SE,20.0,11.0,79.0,70.0,1027.4,1026.2,3.0,6.0,12.3,14.4,No,No
2014-09-21,Sale,2.9,17.1,0.0,1.9222903254167614,8.115450968445604,WNW,28.0,WNW,W,15.0,9.0,78.0,52.0,1032.2,1029.3,6.0,1.0,10.6,16.6,No,No
2014-09-22,Sale,1.3,19.1,0.0,0.942738446524376,11.460857880336961,E,28.0,WSW,E,6.0,20.0,93.0,53.0,1030.5,1026.8,1.0,0.0,9.1,18.3,No,No
2014-09-23,Sale,2.9,24.3,0.2,3.216544744215735,12.54606787466299,E,33.0,WNW,NW,11.0,9.0,79.0,26.0,1028.4,1023.4,0.0,0.0,12.6,24.0,No,No
2014-09-24,Sale,7.7,23.1,0.0,3.15006433743501,4.5843911223740506,SSW,30.0,WNW,SSE,2.0,7.0,71.0,59.0,1018.1,1012.7,7.0,6.0,14.5,22.4,No,Yes
2014-09-25,Sale,12.2,19.7,12.2,3.8809526937364787,6.845093985989955,WSW,56.0,W,WSW,13.0,30.0,91.0,57.0,1015.5,1014.7,7.0,3.0,14.5,18.9,Yes,No
2014-09-26,Sale,4.7,16.7,0.0,1.7753214803064505,3.9091648220932687,W,35.0,W,WSW,22.0,11.0,76.0,82.0,1019.4,1018.2,5.0,8.0,13.1,14.1,No,Yes
2014-09-27,Sale,4.1,21.0,6.6,2.5183046492262102,9.755013581658769,ESE,26.0,WNW,WSW,13.0,13.0,77.0,50.0,1021.0,1017.5,2.0,2.0,12.4,20.7,Yes,No
2014-09-28,Sale,7.6,26.5,0.0,4.315922908251803,8.926400665118631,NW,57.0,NW,N,9.0,22.0,56.0,37.0,1013.8,1007.1,0.0,6.0,20.6,26.0,No,No
2014-09-29,Sale,11.6,22.2,0.0,6.342281807707466,10.650537408207995,WSW,69.0,W,W,20.0,20.0,52.0,43.0,1013.6,1010.1,1.0,0.0,16.7,21.5,No,No
2014-10-02,Sale,7.8,16.6,1.8,3.7415800266360186,6.092146824115272,W,61.0,W,W,24.0,46.0,69.0,65.0,1022.2,1020.8,7.0,5.0,12.7,14.9,Yes,No
2014-10-03,Sale,8.8,17.6,0.0,2.9340809081618042,8.07375651389704,W,28.0,WNW,ESE,7.0,11.0,70.0,57.0,1023.4,1019.6,6.0,0.0,13.8,16.7,No,No
2014-10-04,Sale,2.6,25.1,0.0,2.9818924046089244,10.033642148781102,NW,28.0,WNW,S,9.0,7.0,82.0,44.0,1016.7,1011.8,4.0,1.0,12.2,23.9,No,No
2014-10-05,Sale,12.0,19.5,0.0,5.2930867331841185,11.01497799080825,W,46.0,WSW,W,20.0,26.0,66.0,48.0,1015.0,1015.5,1.0,1.0,15.4,19.0,No,No
2014-10-06,Sale,8.2,20.1,0.0,2.74462125793632,3.6181487180825105,ENE,28.0,NE,E,13.0,9.0,65.0,79.0,1013.3,1005.7,5.0,7.0,14.1,15.3,No,Yes
2014-10-07,Sale,11.3,16.3,6.0,4.754093785852563,5.626805205576311,W,76.0,W,WSW,28.0,31.0,88.0,57.0,1009.0,1012.0,7.0,5.0,11.8,15.2,Yes,No
2014-10-08,Sale,7.4,17.7,0.2,3.5671231066221765,8.066507104335484,W,52.0,W,WSW,24.0,31.0,73.0,55.0,1019.7,1019.4,1.0,6.0,12.8,16.6,No,No
2014-10-09,Sale,7.0,20.3,0.0,2.818887869556299,9.230317895148813,W,31.0,W,SW,17.0,9.0,80.0,46.0,1023.0,1018.8,2.0,2.0,12.6,19.9,No,No
2014-10-10,Sale,7.4,24.3,0.0,3.956188142289907,6.010944021652046,WSW,44.0,NW,W,7.0,20.0,85.0,45.0,1015.5,1013.1,6.0,7.0,13.0,23.1,No,No
2014-10-11,Sale,8.9,20.8,0.0,3.9854771068378403,7.299459264551278,W,46.0,WSW,E,17.0,22.0,74.0,62.0,1015.5,1014.3,5.0,4.0,14.7,19.8,No,No
2014-10-12,Sale,11.4,25.8,0.0,4.450592177177927,8.094513458049413,SSE,35.0,NNW,S,4.0,9.0,80.0,49.0,1011.6,1005.3,6.0,1.0,14.7,24.6,No,Yes
2014-10-13,Sale,10.2,11.8,1.4,1.7544489221288,1.6351435735993718,SE,35.0,SSW,NW,17.0,11.0,86.0,81.0,1011.2,1012.2,8.0,8.0,10.6,10.9,Yes,Yes
2014-10-14,Sale,8.9,14.9,22.6,4.442413627317996,4.4010009482230625,SSE,57.0,SSE,SE,24.0,26.0,68.0,58.0,1021.5,1021.9,8.0,5.0,11.6,13.6,Yes,Yes
2014-10-15,Sale,6.3,15.6,1.4,1.7634173705915996,6.836599467546261,SE,26.0,W,S,9.0,9.0,77.0,45.0,1022.4,1019.1,1.0,6.0,10.9,14.9,Yes,No
2014-10-16,Sale,6.3,16.7,0.0,3.1532909566505936,5.688323586094756,W,56.0,W,WSW,24.0,33.0,70.0,71.0,1017.8,1017.8,3.0,8.0,12.8,14.9,No,Yes
2014-10-17,Sale,5.0,16.7,1.8,2.524853066410042,6.833451216063298,E,35.0,WNW,E,17.0,22.0,79.0,58.0,1028.2,1026.6,7.0,3.0,10.2,15.9,Yes,No
2014-10-18,Sale,4.3,22.4,0.0,2.457886100198424,8.989808669673746,ENE,28.0,NW,NNW,6.0,9.0,80.0,45.0,1027.9,1023.4,1.0,4.0,12.1,21.9,No,No
2014-10-19,Sale,8.8,28.4,0.0,5.865983060496573,6.889124616063846,NW,43.0,NW,NW,9.0,28.0,66.0,27.0,1021.2,1017.5,6.0,8.0,17.5,26.4,No,No
2014-10-20,Sale,8.2,17.2,0.0,4.213150497734113,10.659695844907073,E,54.0,SSE,E,15.0,39.0,58.0,58.0,1032.4,1030.7,1.0,1.0,13.8,16.0,No,No
2014-10-21,Sale,6.7,19.5,0.0,3.763476802971609,11.377122784457244,E,50.0,ENE,E,26.0,24.0,66.0,55.0,1030.1,1026.9,0.0,0.0,13.9,18.9,No,No
2014-10-22,Sale,6.6,30.4,0.0,5.047660548677673,12.324293449346309,E,30.0,N,NE,6.0,9.0,85.0,35.0,1020.8,1016.5,2.0,0.0,14.1,28.4,No,No
2014-10-23,Sale,14.1,16.8,0.0,2.5412588835455816,2.90028414687988,WSW,41.0,S,ESE,13.0,30.0,85.0,82.0,1021.0,1020.6,8.0,8.0,16.3,16.4,No,No
2014-10-24,Sale,15.1,28.1,0.0,5.1210265707309635,4.631598972900777,E,35.0,ENE,ESE,6.0,9.0,93.0,66.0,1013.4,1010.0,8.0,6.0,16.1,25.3,No,No
2014-10-25,Sale,13.7,19.8,0.0,3.7080745841536498,2.771583608199574,W,39.0,SW,ESE,7.0,19.0,78.0,70.0,1017.6,1015.3,8.0,8.0,15.5,18.2,No,No
2014-10-26,Sale,13.6,19.8,0.0,3.513754113638435,3.901905554748499,E,30.0,S,SE,6.0,13.0,82.0,69.0,1014.1,1012.3,8.0,6.0,15.0,18.6,No,Yes
2014-10-27,Sale,10.0,16.9,2.0,4.10704558393434,7.3260138327063995,W,80.0,ENE,W,17.0,35.0,88.0,68.0,999.4,1005.0,6.0,4.0,15.9,16.1,Yes,Yes
2014-10-28,Sale,9.8,18.7,14.2,6.8932468363574575,7.411170329403397,WNW,80.0,W,W,52.0,50.0,52.0,67.0,1007.6,1009.4,3.0,6.0,15.7,15.6,Yes,No
2014-10-29,Sale,9.6,20.7,0.0,4.7017482354699025,9.355804434787615,W,41.0,W,WSW,26.0,13.0,68.0,49.0,1018.2,1015.0,3.0,1.0,13.8,19.4,No,No
2014-10-30,Sale,8.0,21.6,0.0,3.1951947980554998,9.53475667676364,W,35.0,NW,ENE,11.0,22.0,78.0,63.0,1015.2,1012.2,1.0,3.0,14.2,19.6,No,No
2014-10-31,Sale,6.4,26.8,0.0,3.4715895359766575,8.785648956805844,ENE,39.0,NNW,ENE,9.0,19.0,85.0,40.0,1011.1,1004.0,3.0,4.0,13.1,25.5,No,No
2014-11-01,Sale,12.9,17.6,0.8,5.52335457079195,6.054740967283198,W,80.0,W,W,24.0,56.0,92.0,69.0,1001.2,1005.4,8.0,6.0,14.1,11.9,No,Yes
2014-11-02,Sale,6.9,15.9,9.2,4.319476493025695,8.3897158519245,WSW,59.0,W,WSW,28.0,39.0,79.0,38.0,1019.0,1021.3,5.0,4.0,10.5,15.4,Yes,No
2014-11-03,Sale,4.8,18.0,0.0,2.7741324829659293,8.625434594757419,E,33.0,NW,NE,13.0,13.0,74.0,44.0,1027.0,1024.0,4.0,2.0,11.3,17.2,No,No
2014-11-04,Sale,6.6,26.0,0.0,4.30445222855788,8.528236907331475,E,30.0,WSW,WNW,2.0,7.0,69.0,31.0,1019.6,1014.5,2.0,5.0,14.0,25.5,No,No
2014-11-05,Sale,13.2,19.1,0.0,5.342727452252797,9.023233463495846,W,57.0,W,W,24.0,39.0,78.0,46.0,1016.3,1016.3,7.0,1.0,15.1,17.5,No,No
2014-11-06,Sale,5.4,20.0,0.0,3.3921073126409933,6.805258514001286,W,35.0,WNW,ESE,17.0,22.0,66.0,52.0,1017.8,1014.5,4.0,6.0,12.7,18.4,No,No
2014-11-07,Sale,6.2,27.8,0.0,5.4381216801836425,12.321943950527942,ENE,39.0,NW,ENE,7.0,20.0,72.0,30.0,1018.9,1016.8,2.0,1.0,15.2,26.7,No,No
2014-11-08,Sale,8.1,34.0,0.0,7.100359925849696,10.230600300209067,S,56.0,NW,NW,7.0,22.0,64.0,16.0,1016.2,1011.5,3.0,5.0,18.6,33.4,No,No
2014-11-09,Sale,9.9,20.9,0.0,4.443766894883107,9.220847398577687,WSW,37.0,SSW,E,9.0,22.0,63.0,50.0,1022.7,1020.7,2.0,3.0,15.0,20.8,No,No
2014-11-10,Sale,7.6,21.1,0.0,5.11096640878239,10.46501861861853,W,56.0,W,W,30.0,33.0,63.0,42.0,1022.0,1020.3,1.0,3.0,14.1,20.3,No,No
2014-11-11,Sale,6.9,19.1,0.0,4.124024895043683,8.516737642681143,E,37.0,W,E,20.0,22.0,61.0,48.0,1024.2,1021.7,4.0,3.0,13.9,17.4,No,No
2014-11-12,Sale,4.1,20.7,0.0,3.115844548790715,9.741815423725686,E,39.0,NNW,E,7.0,20.0,69.0,51.0,1019.6,1016.3,1.0,3.0,12.8,18.9,No,No
2014-11-13,Sale,8.3,26.8,0.0,3.5021206309954813,6.7388459591514955,E,28.0,SW,E,6.0,20.0,99.0,39.0,1016.0,1010.9,8.0,5.0,12.3,25.3,No,No
2014-11-14,Sale,12.2,29.8,0.0,10.963110902069936,9.283730781522483,WSW,70.0,WSW,WSW,20.0,41.0,35.0,47.0,1005.5,1011.5,6.0,7.0,25.9,20.0,No,No
2014-11-15,Sale,10.9,18.2,0.0,4.326357694773554,3.4634094768543378,ESE,24.0,WNW,SE,13.0,13.0,59.0,56.0,1014.6,1011.6,8.0,7.0,13.1,16.5,No,Yes
2014-11-16,Sale,11.0,18.4,34.2,4.359721873222771,4.406046816100317,W,56.0,SW,WSW,17.0,33.0,92.0,61.0,1006.8,1007.7,8.0,6.0,11.1,16.4,Yes,Yes
2014-11-17,Sale,10.8,19.4,1.2,5.27257097876014,8.307684557341865,WSW,59.0,W,WSW,28.0,39.0,77.0,44.0,1013.6,1014.1,8.0,2.0,13.6,18.9,Yes,No
2014-11-18,Sale,8.5,20.6,0.0,5.0414279250584535,8.900591536980215,WSW,46.0,W,W,24.0,30.0,66.0,49.0,1020.0,1019.3,6.0,2.0,14.1,19.7,No,No
2014-11-19,Sale,6.4,22.2,0.2,3.0228090582522746,9.807350488428634,NE,33.0,SW,ENE,6.0,20.0,70.0,54.0,1020.8,1015.5,3.0,1.0,14.4,21.7,No,No
2014-11-20,Sale,10.4,32.1,0.0,7.103504148615226,6.852869559784127,WSW,50.0,ENE,WNW,7.0,11.0,64.0,32.0,1007.9,1004.0,6.0,7.0,20.2,28.4,No,No
2014-11-21,Sale,15.0,23.2,0.4,7.02354032004511,11.186439974088803,SW,61.0,WSW,SW,37.0,35.0,73.0,37.0,1007.7,1009.4,4.0,1.0,18.6,22.4,No,No
2014-11-23,Sale,15.5,23.0,0.2,5.3437040609793645,7.728183992353152,W,35.0,NW,ESE,11.0,20.0,69.0,54.0,1012.8,1011.5,3.0,5.0,18.6,21.7,No,No
2014-11-24,Sale,12.9,20.4,0.0,3.196841505736475,3.818133110675028,W,48.0,NNE,E,6.0,17.0,82.0,81.0,1009.6,1007.3,6.0,7.0,16.8,18.3,No,Yes
2014-11-25,Sale,10.1,19.8,14.2,6.427800598168031,9.377343294367385,W,59.0,W,W,35.0,41.0,58.0,45.0,1016.1,1017.4,4.0,3.0,14.6,19.0,Yes,No
2014-11-26,Sale,8.1,20.2,0.0,4.73231909031496,5.729811910627987,W,46.0,W,WSW,26.0,24.0,65.0,55.0,1020.9,1020.1,7.0,6.0,14.2,18.7,No,No
2014-11-27,Sale,8.8,20.7,0.0,5.00790091867629,9.915069562520694,E,35.0,W,E,20.0,20.0,58.0,53.0,1025.8,1023.9,3.0,1.0,14.2,19.7,No,No
2014-11-28,Sale,6.6,22.2,0.0,3.710923775577599,9.406736159562804,SE,37.0,WNW,SSE,9.0,26.0,76.0,51.0,1024.3,1021.1,6.0,1.0,14.2,20.1,No,No
2014-11-29,Sale,9.6,23.7,0.0,3.6251811501302624,9.417637405475048,ESE,35.0,NNE,ESE,6.0,24.0,88.0,32.0,1018.4,1014.2,7.0,1.0,15.6,23.1,No,Yes
2014-11-30,Sale,14.7,27.8,5.2,5.834987000420169,7.383525056729766,NNE,76.0,NE,SE,24.0,20.0,94.0,56.0,1009.2,1006.6,6.0,3.0,17.8,26.8,Yes,No
2014-12-01,Sale,16.2,28.7,0.0,7.493166204699148,6.277495730119767,S,35.0,NNE,SSE,6.0,17.0,61.0,78.0,1004.2,1005.4,6.0,7.0,24.2,20.7,No,Yes
2014-12-03,Sale,13.9,19.2,0.0,2.6510840489149086,2.4120566922759696,E,41.0,SE,SE,13.0,15.0,88.0,89.0,1014.5,1013.9,8.0,8.0,17.8,17.9,No,No
2014-12-04,Sale,17.4,24.1,0.8,4.480088606666131,5.4814551176664965,SSE,33.0,WSW,SSE,11.0,22.0,91.0,72.0,1010.9,1009.7,8.0,5.0,18.7,22.6,No,Yes
2014-12-05,Sale,16.2,17.5,3.8,2.6460450647664997,2.351092742085452,ESE,37.0,ESE,ESE,17.0,24.0,91.0,86.0,1009.7,1008.8,8.0,8.0,16.2,17.0,Yes,Yes
2014-12-06,Sale,15.6,17.1,13.6,3.706309225459476,2.0807469020131855,E,69.0,E,ESE,43.0,30.0,93.0,94.0,1010.1,1011.2,8.0,8.0,16.1,16.2,Yes,Yes
2014-12-07,Sale,13.8,19.1,55.6,2.611487865058301,1.4018616309081988,S,63.0,S,SE,31.0,26.0,99.0,91.0,1008.7,1002.5,8.0,6.0,13.9,17.7,Yes,Yes
2014-12-08,Sale,13.7,17.8,24.0,2.843775468203975,2.545936792136402,W,26.0,SSW,S,7.0,15.0,88.0,94.0,1009.1,1010.8,7.0,8.0,15.7,15.9,Yes,Yes
2014-12-09,Sale,12.7,19.9,1.4,3.9657589303103196,5.936314240769111,E,31.0,SW,E,6.0,20.0,74.0,67.0,1016.7,1016.0,6.0,5.0,15.8,18.7,Yes,No
2014-12-10,Sale,14.2,21.2,0.0,3.1288646893435494,3.870665217315061,ENE,20.0,NW,NNE,9.0,2.0,79.0,78.0,1012.7,1010.9,6.0,7.0,18.4,20.3,No,No
2014-12-11,Sale,15.6,20.9,1.0,5.000753961258262,4.819780849320038,S,48.0,SSW,SE,22.0,28.0,87.0,70.0,1013.7,1017.1,8.0,7.0,17.1,20.3,No,No
2014-12-12,Sale,12.7,21.4,0.6,4.839326042336664,6.436558339246444,E,48.0,E,E,28.0,30.0,73.0,55.0,1022.8,1022.4,7.0,5.378755818994222,18.2,21.0,No,No
2014-12-13,Sale,9.3,24.6,0.0,3.754875664725355,11.713912703752849,E,35.0,ENE,E,11.0,28.0,72.0,56.0,1018.4,1013.7,0.0,1.0,17.1,23.8,No,No
2014-12-15,Sale,12.6,26.4,0.0,4.886604012392289,7.129678300357752,SSE,35.0,SSW,SE,6.0,22.0,85.0,66.0,1010.0,1007.3,7.0,4.0,17.5,21.8,No,No
2014-12-16,Sale,16.5,32.8,1.0,8.859331176053455,12.675353325566732,WSW,78.0,ENE,W,9.0,19.0,54.0,28.0,993.9,991.7,0.0,1.0,26.4,31.1,No,No
2014-12-17,Sale,9.8,21.2,0.0,6.071885605432298,9.674719312808431,W,50.0,W,SW,28.0,17.0,58.0,38.0,1008.3,1008.4,2.0,3.0,15.4,20.3,No,No
2014-12-18,Sale,8.3,27.1,0.0,6.173287141104604,9.561369601700973,W,56.0,N,SSE,9.0,26.0,68.0,54.0,1005.9,1004.4,0.0,6.0,16.7,20.6,No,Yes
2014-12-19,Sale,10.4,20.0,7.6,5.297087872325841,7.05490716124071,WSW,43.0,W,WSW,24.0,11.0,66.0,44.0,1015.7,1016.3,4.0,5.0,14.8,19.5,Yes,No
2014-12-20,Sale,8.1,23.8,0.6,4.998747287426334,9.91274849338912,W,41.0,WNW,S,17.0,13.0,66.0,49.0,1018.8,1016.9,1.0,3.0,15.7,21.9,No,No
2014-12-21,Sale,11.5,25.0,0.0,4.818251829492218,9.436620740124132,E,31.0,ENE,E,19.0,26.0,66.0,55.0,1016.5,1014.0,1.0,5.0,18.9,23.7,No,No
2014-12-22,Sale,13.2,28.3,0.0,4.5811875284683765,8.557467772984367,SE,35.0,SSE,SE,11.0,24.0,80.0,57.0,1013.6,1010.1,2.0,6.0,20.8,26.5,No,No
2014-12-23,Sale,19.0,28.7,1.0,7.115169582886205,5.704366051132842,NW,54.0,NNE,SW,9.0,11.0,76.0,61.0,1008.2,1007.0,6.0,6.0,22.1,25.3,No,Yes
2014-12-24,Sale,13.1,19.7,1.2,4.169395609978356,5.304145531995938,SE,28.0,SW,SE,9.0,15.0,71.0,57.0,1017.0,1015.7,6.0,6.0,15.8,18.8,Yes,No
2014-12-25,Sale,15.6,25.2,0.0,6.063353505961347,9.533327694848905,SE,44.0,WNW,SE,7.0,28.0,70.0,56.0,1010.0,1006.8,3.0,2.0,17.7,22.3,No,Yes
2014-12-26,Sale,10.2,21.1,9.2,6.219870877083164,10.613884865437923,WSW,54.0,W,W,28.0,28.0,69.0,36.0,1013.8,1015.3,1.0,3.0,14.0,19.5,Yes,No
2014-12-27,Sale,6.9,21.6,0.0,4.019947094502678,11.224500348961381,E,35.0,WNW,SE,15.0,24.0,67.0,52.0,1021.7,1019.9,0.0,2.0,14.7,20.2,No,No
2014-12-28,Sale,10.9,25.1,0.0,3.2780759766667718,8.282348152856528,E,33.0,NW,E,6.0,24.0,78.0,62.0,1016.9,1011.5,3.0,4.0,17.6,24.7,No,No
2014-12-29,Sale,11.6,31.1,0.0,8.187154971377105,8.548374938700144,W,80.0,N,WNW,17.0,28.0,49.0,23.0,1000.9,995.3,4.0,5.0,24.0,28.1,No,No
2014-12-30,Sale,13.5,21.5,0.8,8.20240760444426,8.84976291230809,W,80.0,NW,WSW,28.0,39.0,47.0,41.0,1004.9,1007.7,4.0,4.0,18.3,20.8,No,No
2014-12-31,Sale,9.4,22.5,0.0,5.151563712507317,9.386897842269883,ESE,35.0,W,S,9.0,9.0,59.0,40.0,1016.5,1014.2,3.0,2.0,15.9,21.8,No,No
2015-01-01,Sale,9.4,26.6,0.0,6.172251122267893,7.304441509218311,ENE,39.0,WNW,ENE,11.0,22.0,68.0,61.0,1012.9,1015.0,5.0,7.0,17.1,23.3,No,No
2015-01-02,Sale,13.8,30.3,0.0,5.954857354734484,8.192182604498287,E,35.0,NNW,E,7.0,28.0,85.0,53.0,1017.5,1013.6,8.0,3.0,17.8,27.1,No,No
2015-01-03,Sale,16.1,38.3,0.0,8.946623814851389,12.764315511793601,NNW,43.0,NW,N,6.0,28.0,42.0,21.0,1012.8,1008.6,2.0,3.0,30.3,38.3,No,No
2015-01-04,Sale,19.1,23.7,0.4,7.013508797835671,5.077972153254006,SSW,41.0,SW,NNE,24.0,11.0,75.0,52.0,1016.0,1018.4,8.0,6.260111064825296,19.7,22.4,No,No
2015-01-05,Sale,15.5,24.6,0.2,5.661180384656475,6.426370538441138,SSE,33.0,SSE,SSE,6.0,19.0,72.0,58.0,1020.3,1020.1,7.0,5.0,19.0,23.5,No,No
2015-01-06,Sale,18.6,25.3,0.2,4.796369036785857,5.988190840019174,ESE,35.0,ENE,ESE,15.0,24.0,95.0,71.0,1020.5,1020.4,8.0,5.0,20.5,24.1,No,No
2015-01-07,Sale,19.3,29.4,0.2,5.792461013314566,7.795722877073015,E,33.0,E,E,9.0,24.0,86.0,61.0,1017.6,1013.3,8.0,2.0,21.4,27.8,No,No
2015-01-08,Sale,20.2,32.8,0.0,8.621806314466564,5.995835736088506,WSW,56.0,NE,WSW,11.0,20.0,59.0,65.0,1009.1,1007.3,5.0,8.0,27.3,27.1,No,Yes
2015-01-09,Sale,18.1,19.8,6.4,4.065941252926778,3.0024951442843815,S,31.0,S,SSE,20.0,17.0,88.0,73.0,1010.0,1010.5,8.0,8.0,18.1,19.0,Yes,Yes
2015-01-11,Sale,15.1,22.3,3.2,4.352817712725768,7.175454602345709,E,46.0,ESE,E,28.0,33.0,84.0,65.0,1017.7,1016.7,5.356211895932681,4.870369508563467,19.4,21.5,Yes,No
2015-01-12,Sale,16.4,23.8,0.4,6.510059423619682,7.946052864200482,E,52.0,E,E,31.0,37.0,57.0,52.0,1018.1,1014.6,4.487712681617609,4.229807889582247,20.2,22.4,No,No
2015-01-13,Sale,14.2,23.1,0.0,2.693533115232711,2.51108722965167,E,30.0,E,SSE,11.0,6.0,84.0,82.0,1005.9,1000.3,6.814209694687868,8.0,18.2,21.8,No,Yes
2015-01-15,Sale,15.4,22.0,0.0,5.71983888454253,10.028223578027964,WSW,63.0,W,WSW,33.0,37.0,76.0,57.0,1006.3,1006.0,4.0,1.0,18.5,21.6,No,No
2015-01-16,Sale,7.7,27.3,0.0,5.663522163594577,9.648021123607009,W,56.0,WNW,WSW,19.0,24.0,63.0,36.0,1008.8,1003.9,2.564258753743271,3.787306049339019,17.0,25.4,No,No
2015-01-17,Sale,14.4,24.1,0.0,7.5978952571628655,9.228989237754847,W,72.0,W,W,37.0,48.0,61.0,34.0,1008.5,1007.7,5.0,3.997339581272744,17.9,23.1,No,No
2015-01-18,Sale,13.3,22.4,0.0,6.48828067587845,8.983571454598177,W,50.0,W,WSW,22.0,31.0,67.0,38.0,1014.7,1014.3,8.0,1.0,16.5,21.5,No,No
